Product	Date_Posted	Star_Rating	Title	Review_Text
Canon PowerShot Pro Series S5 IS 8.0MP Digital Camera with 12x Optical Image Stabilized Zoom	11-AUG-14	4	Good Gig / Bad Death	We have had a wonderful experience with this camera and are sad to see it go. We started having problems simply opening it. We we get a "lens error" message. Looking around, online, I see that is supposedly associated with moisture, but we find it associated with age. That is to say, we simply got it more and more. Finally, it jammed up for good, while on vacation. Again, we got a lot of wonderful photos from it. But its death is very frustrating.
HP Photosmart M447 5MP Digital Camera with 3x Optical Zoom	15-JUL-14	2	There are many better cameras on Amazon at a great price	This camera is so out dated. Only allows you to take 10 pictures. There are many better cameras on Amazon at a great price.
HP Photosmart R847 8MP Digital Camera with 3x Optical Zoom	01-AUG-14	5	Five Stars	wish we could get one new!
HP Photosmart R847 8MP Digital Camera with 3x Optical Zoom	05-AUG-14	5	I got my camera like this almost 7 years ago and when it finally ...	I got my camera like this almost 7 years ago and when it finally wore almost out I got a new camera, and gave this one to  my sister even though the window in the front had problems opening and sometimes wouldnt come on she used it for almost 2 years., I didnt like my new camera and went back to trying to find a photosmart like my first. it was impossible . then my sisters finally gave out and she wanted one just like this one. finding it on your sight was an answer to prayer. it was perfect good price and in wonderful condition. I wish I could find another one. you got it to me so fast also. thank you so  very much from the both of us. lillian sibley and nina fish.
HP Photosmart M547 6.2MP Digital Camera with 3x Optical Zoom	13-JUL-14	5	Love it.	Everything  I expected only more. Does not look used at all . Love it.
Casio Exlim EX-Z1200 12MP Digtial Camera with 3x Anti Shake Optical Zoom (Black)	16-JUL-14	5	great camera! Using a docking port you can charge ...	great camera! Using a docking port you can charge the battery and transfer photos with having to take any cards or batteries out
HP Photosmart Slim R725 6.2MP 24X Zoom, 2'' LCD Digital Camera	08-AUG-14	5	FANTASTIC CAMERA	We just love this camera.  The pictures are fantastic.  We owned another of these cameras and unfortunately I dropped it in the water and had to order another one.  Again the pictures on the old camera were wonderful too.  So much so, that people always comment on them and want to know what camera we use.  We have an expensive Nikon camera but use this one the most.  It's handy, fits into your pocket, easy to use and no lens that comes out to worry about.  I would order this again in a jiffy should I need too.
Sony Cyber-shot DSC-H3 8.1 MP Digital Camera with 10x Optical Zoom with Super SteadyShot Image Stabilization	31-JUL-14	5	very good	Probably outdated by now, but great camera. Completely satisfied. Does an excellent job. I bought it based on recommendation of Consumer Reports.
Panasonic Lumix DMC-FZ18K 8.1MP Digital Camera with 18x Wide Angle MEGA Optical Image Stabilized Zoom (Black)	24-JUL-14	4	This is a great first-dlr camera to own	This is a great first-dlr camera to own.  I knew nothing about photography when I first bought it and learned one thing after another till I was taking photos that looked like a pro took them.  I used the camera almost exclusively outdoors and have produced some striking photos.  My favorites are the American Toad, the White Peony and 'Poser' , a tree swallow that sat on a post and allowed me to photograph him.  I swear he was actually posing for the camera.  I replaced this with another camera only because I wanted more MP's.  The camera I bought has a longer 'lapse' between photos and it takes longer to focus, but maybe that's because I'm not well versed in it's usage to date.  I highly recommend this particular camera though.  You can get excellent results with it.
Canon PowerShot A720IS 8MP Digital Camera with 6x Optical Image Stabilized Zoom	13-JUL-14	5	Five Stars	It was just what I needed!
Canon PowerShot A720IS 8MP Digital Camera with 6x Optical Image Stabilized Zoom	08-AUG-14	4	Four Stars	Great camera! Great pictures with both stills and videos.
Canon PowerShot G9 12.1MP Digital Camera with 6x Optical Image Stabilized Zoom	27-JUL-14	5	I'm very happy with this purchase	As advertised. Quick shipping. I'm very happy with this purchase! :-)
Canon PowerShot G9 12.1MP Digital Camera with 6x Optical Image Stabilized Zoom	06-AUG-14	5	Best Camera I ever had	Best Camera I ever had.  It has the best features I need for my artwork.  I record all my art cleaning series for my clients and for youtube.  Love it.
Canon PowerShot SD870IS 8MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom	23-JUL-14	4	Four Stars	It was awesome at first, then the sutter won't close after 3-4 year of using
Canon PowerShot SD870IS 8MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom	01-AUG-14	5	Five Stars	A very good camera
Pentax Optio Z10 8MP Digital Camera with 7x Optical Zoom	15-JUL-14	5	I liked it so much that I got on line and ...	I lost my camera identical to this one in an airport.  I didn't discover it till the next day when I got home.. I liked it so much that I got on line and searched till I found the same camera.. I took a picture from the fence at the White House with the close up, and could see the face of the guard on the porch.
Kodak Easyshare Z812IS 8.2 MP Digital Camera with 12xOptical Image Stabilized Zoom	15-JUL-14	5	Perfect travel camera.	I carried this camera with me on motorcycle trips all over the country for 6 years.  I didn't have a single complaint about it.  The zoom was detailed, with a stop to let you know when crossing from optical to digital.  The AF was fast and accurate.  The battery system is quite versatile, allowing you to use a rechargeable OR standard AA alkaline batteries.
Kodak Easyshare Z812IS 8.2 MP Digital Camera with 12xOptical Image Stabilized Zoom	13-AUG-14	4	I  love this camera	it is what I expected and I am very happy with it !!
Nikon Coolpix P50 8.1MP Digital Camera with 3.6x Wide Angle Optical Zoom	05-AUG-14	5	Came in original packaging, and looks new. Did ...	Came in original packaging, and looks new. Did get one "lens error" message but nothing since. I haven't really used it yet, but will update if rating changes.
Kodak Easyshare V1253 12 MP Digital Camera with 3 xOptical Zoom	26-JUL-14	5	but I really like this one	I used to own one of these cameras years ago. Lost it due to water damage. Tried another brand, but I really like this one. It's why i searched for it again. Mine came used (just opened up), but I am having no problems with it. Love taking pictures of my grandchildren with it. Really like that you can change the sim card without taking out the battery. And that is charges by computer or outlet.
Norcent DCC-725 7.0MP Digital Camera with 3x Optical Zoom	22-JUL-14	4	hit or miss quality in the exact same model	It's really hit or miss with these cameras. My first one took the best quality photos ever. After it was stolen, I ordered this one, and I have not been able to replicate the same quality of photographs with it. It still takes good photos, but is not the PERFECT quality of the prior camera of the exact same model.
Kodak Easyshare C813 8.2 MP Digital Camera with 3xOptical Zoom	25-JUL-14	5	I WIN !	My youngest son and daughter-in-law gave me a new Kodak Easyshare for Christmas several years ago. Two years ago,one of my great-grandchildren dropped it and after that it didn't work. A year or two went by, I tried to find out if it was repairable or not. I came to Amazon and found this used camera. Bargained priced, guaranteed good condition. What a good choice. It is a 5 star purchase from the lady selling it on Amazon. Thank you.
Kodak Easyshare C813 8.2 MP Digital Camera with 3xOptical Zoom	11-AUG-14	4	Four Stars	great just as adversized.
Polaroid 8MP i830 Digital Camera w/ 3x Optical Zoom, Pink	06-AUG-14	4	good camera, happy customer	I keep getting card errors on video setting, but itothrwisrtakes great pics
Sony Cybershot DSC-H10 8.1MP Digital Camera with 10x Optical Zoom with Super Steady Shot	23-JUL-14	1	It didn't do it immediately and I'm pretty careful with camera equipment	The camera malfunctions now by imparting a purple haze to each shot. disappointing. It didn't do it immediately and I'm pretty careful with camera equipment. unfortunate
Sony Cybershot DSC-H10 8.1MP Digital Camera with 10x Optical Zoom with Super Steady Shot	23-JUL-14	3	great except for low-light and indoor photography	I have had this camera for what, 7 years now? Actually this is my second one. Let's just say this camera is definitely not waterproof.. I have taken this camera to numerous events and trips. I would say its a pretty reliable camera, I've gotten some really awesome photos from it. I would recommend this camera to someone who wants a good, easy-to-use camera. Be aware however, that this camera has major strengths and weaknesses (continued below):. Strengths: macro (close up photography), vivid colors, flowers, daylight, outdoors. Weaknesses: any low-light situations (indoors and outdoors), dull colors (settings can be adjusted for cloudy days- this is a must if you get this camera, it will make your photos look so rich and amazing), high contrast (taking a photo against a bright window for example. this is universal problem for most cameras). So if you plan on getting some heavy use out of this camera in any time before sunrise or after sunset, be ready to be deeply disappointed. I've tried tripods, the self-timer setting, the twilight settings.  nothing works! They all come out horribly. Fuzzy, unflattering. just ugh.. Other than that. this camera is not too shabby. I have gotten some spectacular photos from it even though it is just a digital camera. It's a good size too, feels good in the hand, makes it easy to take steady shots. The shutter button is much better than the ones on most standard digital cameras, yet nowhere near as sensitive as the ones on dslr cameras.. This camera takes a micro-SD card, not your usual sd memory card. Unfortunately this means its more of a pain to find in stores and more expensive too (hint, hint- buy it online). It also means you can't just plug in your memory card into a computer/photo printer without the adapter (this usually comes with new micro-sd cards though).
Canon PowerShot A590IS 8MP Digital Camera with 4x Optical Image Stabilized Zoom	02-AUG-14	4	Four Stars	I have no complaints.
Sony Alpha A200K 10.2MP Digital SLR Camera Kit	24-JUL-14	1	Maybe mine was a dud - Would not recommend	I bought this camera about 3 years ago. I cant get it to take clear photos. Not sure if I got a dud. Everything is so blurry.
