Product	Date_Posted	Star_Rating	Title	Review_Text
Royal Assassin: The Farseer Trilogy Book 2	13-AUG-14	5	Part of a stellar series	Robin Hobb is GOOD.  This book and this series is well written, reflective, filled with action and well worth reading.  Take your time, if you can.  Think, think, think.
Royal Assassin: The Farseer Trilogy Book 2	14-AUG-14	5	Five Stars	I thoroughly enjoyed the book from the very beginning. I'm now reading the third book in the trilogy.
Assassin's Apprentice: The Farseer Trilogy Book 1	13-JUL-14	5	Great read/masterful author	Compelling story, fascinating characters with depth, and non-predictable/non-formulaic story. Great read; kept me up way past bedtime because I didn't want to leave this so-compelling imaginary world. I'm already halfway through the second one and finding it equally compelling.
Assassin's Apprentice: The Farseer Trilogy Book 1	14-JUL-14	5	Must read	Intriguing.  Dual "history" citations with the memories of events of childhood as the much older adult Fritz sets down the history of his people and his origins as one of the 'king's men' and his assassin.  Hard to put down.
Assassin's Apprentice: The Farseer Trilogy Book 1	14-JUL-14	4	Slow to Start, but Really Worth Reading	I received a copy of this book free as part of a re-release in exchange for writing a review.  If I hadn't promised to review it, I might not have finished it, because it was very slow to start and I had some problems with the first few chapters.  I'm really glad I kept going though, because it really picks up starting in chapter 6, and ended up being a very enjoyable read.. I wasn't a fan of the framing device of the books, I thought that the way the story begins with what seems like a historian took away from the action once we get into the story and realize the "Historian" is actually writing an autobiography.  The alternating detached introductions to the chapters and personal story content took a little getting used to, but I have a problem with this device in other books also, so maybe that's just my issue.  As I said, once the story picks up in chapter 6 the device becomes less troublesome, and the creative world building, interesting characters, and the plot override any issues that I had.  There isn't a ton of new ground broken here, and I had a pretty good idea of where a few of the plot threads were going from early in the book, but I enjoyed it enough to buy the second book and continue with the series.
Assassin's Apprentice: The Farseer Trilogy Book 1	15-JUL-14	5	Oh Fitz	Fascinating story, I could not put it down.  Robin Hobb always delivers characters that are real, human, and interesting.
Assassin's Apprentice: The Farseer Trilogy Book 1	15-JUL-14	5	nice series, not evil	best series I've read in a while, and its not evil.
Assassin's Apprentice: The Farseer Trilogy Book 1	16-JUL-14	4	What I liked most about is that our hero grows throughout the ...	This is not an action packed novel.  Nevertheless, I found it hard to put down.  The story draws you in to a rich plot with a novel magic system. What I liked most about is that our hero grows throughout the novel from a lost boy to a resourceful young man.
Assassin's Apprentice: The Farseer Trilogy Book 1	18-JUL-14	3	Good Spy Story	A book for fans of spy stories.  The story was interesting but did not have the "can't put book down" quality that other of her books have had for me.  It was just the subject matter and not her method of writing, for the book was very well written and very imaginative.
Assassin's Apprentice: The Farseer Trilogy Book 1	19-JUL-14	3	fair enough	Starts out good but then seems to go off in a different direction that's difficult to follow. Don't know if I'll give the second book a try.
Assassin's Apprentice: The Farseer Trilogy Book 1	21-JUL-14	3	The main bad guy is a little too easy to hate	Entertaining.  Well written and kept me interested.  The characters are engaging, if a little forced.  What I mean is that the personalities seem a little too strong for me and unchangeable (except for the main character).  The main bad guy is a little too easy to hate, but that's just one person's opinion.  The plot is simple and easy to follow which makes it a pleasant read although I would have preferred more complexity.  Perhaps that is the build up for the second novel in the series that I'm sure to buy.
Assassin's Apprentice: The Farseer Trilogy Book 1	22-JUL-14	5	One of the best fantasy novels ever written	One of the best fantasy novels ever written!! Love Robin Hobb's unique fantasy world and system of magics.  Her characters captivate you in an instant
Assassin's Apprentice: The Farseer Trilogy Book 1	28-JUL-14	1	For those with patience or with nothing else to read (VERY SLOW START)	I couldn't make it through the book. I'd heard such great things about this book and really wanted to like it. But I couldn't. I couldn't get past the first 100 pages and at first, I thought it was something I was missing. As it turns out, I'm not missing something in those pages, but you have to be patient and wait for the book to pick up. Unfortunately, patience after 100 pages is something I ran out of. Every time I tried to pick this book back up and keep reading, I found something more entertaining. The characters don't really jump out to me and the story seems lack luster. Granted, I heard it gets better, but again, it takes time and in my opinion just a bit too much.. If you have patience, if you like fantasy, if you are okay with some of it just dragging on and on and on, give it a read. I wasn't impressed, and may never make it through this, but this is just one opinion and there are plenty others who powered through and enjoyed it. But maybe you should read this when there's nothing else on your nightstand to read.
Assassin's Apprentice: The Farseer Trilogy Book 1	01-AUG-14	4	Good Read	An interesting story with some gripping plot developments. The depth to the story was good with complex characters that were well fleshed out. It had a satisfying conclusion while still generating interest in the upcoming books.
Assassin's Apprentice: The Farseer Trilogy Book 1	03-AUG-14	5	Great plotting. Takes you right there.	The plotting and characterization set this book apart for me.  Everything is richly done and well described.  A reader truly knows they are reading the works of a great writer.  I was pulled all the way through and enjoyed being pulled.  I must admit, the title is not really indicative of the story line, for me anyway.
